0	-0.0393419	0.250069	264212	72309	0.0263931
0	0.00841891	0.229004	245370	130228	5.14657
0	-0.013497	0.194346	247852	170312	-2.45648
0	0.0104283	0.155199	253946	190239	2.38761
0	0.0219014	0.197605	245554	195898	15.3024
0	-0.035044	0.148879	239098	204674	12.3559
0	-0.0510327	0.145488	239222	199612	6.65306
0	-0.0237129	0.115406	241926	213543	1.52741
0	-0.0800238	0.0499279	249078	224938	14.7548
0	-0.0251332	0.2825	240104	70621	0.574746
0	-0.00757768	0.26864	240206	139516	-1.25854
0	-0.0359555	0.240879	237404	183348	6.23379
0	0.0408886	0.231138	225318	191746	5.36127
0	0.0670679	0.189076	252588	229356	-12.0826
0	0.06097	0.204457	232550	208668	-1.79448
0	0.00841555	0.18303	252212	233657	0.989575
0	0.0127197	0.0975512	234318	225324	-6.2733
0	0.0349859	0.108357	233388	227130	-14.9783
0	0.0123457	0.237037	238532	76692	-0.0350404
0	-0.00771749	0.221628	219536	135578	1.14431
0	0.0135588	0.264382	238362	187340	-7.7106
0	-0.0221225	0.19672	235356	204902	-2.11891
0	-0.0212889	0.216452	233274	207915	1.03626
0	-0.00658195	0.198532	249938	236998	-3.66989
0	-0.00591041	0.122086	249056	232503	11.4676
0	0.0314907	0.0527461	242152	236558	-5.64257
0	-0.000135074	0.0633919	243756	238885	2.57588
0	-0.0164581	0.232501	244716	86892	0.293991
0	-0.0318269	0.258767	229234	130148	1.74927
0	-0.0164959	0.228797	250488	196886	3.50727
0	-0.0359851	0.179628	248820	220336	-0.509733
0	0.0190375	0.152648	242574	221006	-7.38994
0	0.0359414	0.0906301	254326	239478	-12.41
0	0.0338071	0.130612	220478	211707	5.59105
0	0.0208872	0.0607262	237256	230944	-10.6901
0	0.0456585	0.055688	250782	244131	-9.73566
0	0.0214926	0.266396	243654	74651	2.9447e-05
0	0.00374882	0.21088	237090	135525	0.679102
0	0.0132411	0.201819	243058	198564	-3.40652
0	-0.0157669	0.147583	226512	193255	-0.284504
0	0.0469759	0.149725	219374	205675	-0.292535
0	0.0155807	0.155684	244220	232613	7.0066
0	-0.00211345	0.0862812	256914	247071	-9.42968
0	-0.0150087	0.0946637	248756	239895	10.6424
0	0.0157746	0.0414087	234938	231922	0.484771
0	0.0119972	0.294185	233644	60383	0.253566
0	0.0347592	0.231696	233136	135440	-0.780149
0	0.0118619	0.214504	246532	184384	1.28199
0	0.00470552	0.162793	242880	212827	-0.128235
0	-0.00793002	0.262111	251448	231117	-2.11942
0	0.0250148	0.199046	218304	205940	5.00524
0	0.0572739	0.234111	250424	240471	-18.097
0	-0.0399632	0.0381305	249496	244300	7.53349
0	-0.0467208	0.0313996	241202	237738	11.7908
0	-0.00275467	0.256474	254528	83846	-0.720915
0	0.0101684	0.262301	216722	116429	1.86624
0	0.00468425	0.22565	229116	161094	-2.47267
0	0.0367715	0.131673	241092	215034	5.25503
0	0.0200229	0.110588	244412	227326	2.36317
0	-0.0322179	0.111782	237278	228726	2.64364
0	-0.00568663	0.0611934	244854	238248	6.04085
0	0.0160978	0.160632	247680	241084	2.78487
0	0.0114259	0.0464105	255324	252118	0.187531
0	0.0349059	0.256996	228490	67022	-0.970372
0	-0.0145616	0.206012	230150	136865	-0.79116
0	-3.18822e-05	0.240195	231674	167214	-1.17105
0	0.00204929	0.152737	244128	210096	-1.90077
0	0.0211886	0.115607	250500	231662	-10.0684
0	0.0453713	0.0947725	231192	218959	3.40461
0	0.0785543	0.072489	252462	244996	-7.25205
0	-0.0946397	0.201151	245496	240079	5.35761
0	-0.0179102	0.0214035	246932	246302	4.37521
0	0.00457161	0.255123	243392	78077	0.190996
0	-0.0317863	0.206077	230462	141697	0.836606
0	0.0354355	0.249502	239814	178706	-4.07363
0	0.0177701	0.182633	237134	204333	-0.754487
0	-0.0651355	0.0633037	247810	238432	-0.217554
0	0.0189691	0.0993959	234156	224085	1.45556
0	-0.0268881	0.098169	244360	236143	4.82513
0	0.00114387	0.204267	254074	248687	0.040722
0	-0.0489277	0.0108215	243666	241365	6.22014
0	0.0454579	0.236374	237546	36069	-0.55418
0	0.0055062	0.244475	236152	79042	5.92853
0	0.00685682	0.239013	250622	108584	6.83965
0	-0.0148377	0.224758	233132	108312	7.88447
0	-0.0365238	0.163806	236920	135371	-4.55815
0	-0.00826844	0.118056	231412	143407	6.05
0	-0.0377879	0.11171	221100	135788	10.7229
0	-0.0263544	0.103043	226326	146115	2.02197
0	-0.043741	0.0760584	247750	169437	28.6075
0	0.0282298	0.241941	240546	68221	0.104444
