0	-0.353147
0	-0.313604
0	0.701013
0	-0.150012
0	-0.467154
0	-0.0810345
0	-0.362017
0	-0.224988
0	0.761803
0	-0.617284
0	-0.189966
0	-0.0589719
0	-0.769681
0	0.328904
0	-0.00881674
0	0.34362
0	0.314421
0	0.213379
0	-0.397924
0	-0.579044
0	-0.267677
0	-0.0624936
0	0.685597
0	-0.326857
0	-0.191221
0	-0.413188
0	0.845849
0	0.792881
0	-0.365779
0	-0.855638
0	0.356603
0	0.131925
0	-0.799162
0	0.630749
0	-0.465884
0	0.460054
0	1.1058
0	0.411461
0	0.873856
0	0.210275
0	0.381598
0	-0.598047
0	0.70659
0	-0.0740657
0	-0.101111
0	-0.183086
0	0.368612
0	0.761797
0	0.670188
0	0.314421
0	-1.09615
0	0.866978
0	-0.510896
0	0.249599
0	-0.451479
0	-0.398972
0	0.146279
0	-0.0320094
0	-0.567742
0	-0.553614
0	-0.224988
0	0.0926339
0	-0.610918
0	-0.38991
0	0.292465
0	-0.344034
0	-0.0789341
0	-0.110293
0	0.250733
0	-0.755276
0	-0.250315
0	-0.205639
0	-0.0616455
0	0.842098
0	-0.953854
0	-0.553615
0	-0.370668
0	0.220152
0	0.0271386
0	-0.176588
0	0.267045
0	-0.620011
0	0.551174
0	0.267045
0	-0.0789341
0	-0.321777
0	0.42679
0	-0.684501
0	1.2176
0	-0.444819
0	0.413229
0	-0.816139
0	0.239413
0	0.705127
0	-0.4116
0	-0.0663207
0	-0.611627
0	-0.276255
0	-0.816139
0	0.0849626
0	-0.150012
0	0.210275
0	0.572445
0	0.267045
0	-0.319516
0	0.374528
0	-0.353147
0	0.757243
0	-0.268636
0	-0.0589735
0	-0.25935
0	-0.887212
0	0.106043
0	0.239413
0	0.126505
0	0.0269171
0	-0.0320094
0	-0.380261
0	-0.493068
0	0.0151435
0	-0.190309
0	0.353887
0	-0.364457
0	0.741872
0	0.062435
0	-0.0180123
0	-1.01302
0	-1.01741
0	1.34393
0	0.529017
0	0.0886052
0	-0.313603
0	0.374528
0	-0.228885
0	0.380156
0	0.43279
0	-0.84208
0	0.118646
0	-0.170622
0	-0.583113
0	0.328904
0	0.0313095
0	-0.755276
0	-0.553614
0	-0.465883
0	-0.650457
0	-0.13779
0	0.638487
0	0.393892
0	-0.023937
0	0.271147
0	-0.0103902
0	-0.143286
0	0.250288
0	-0.14682
0	-0.896824
0	-0.346313
0	0.698174
0	0.956177
0	-0.687268
0	0.753911
0	0.988402
0	-0.244323
0	-0.273649
0	-0.0552595
0	-0.0805899
0	-0.3202
0	0.0151435
0	-0.168441
0	1.23696
0	-0.0299426
0	-0.023937
0	-0.510774
0	-0.583113
0	-0.77344
0	0.0790576
0	-0.590903
0	-0.413188
0	-0.716364
0	-0.150211
0	0.193156
0	0.222792
0	-0.496229
0	-0.524606
0	0.956817
0	-0.699342
0	0.436867
0	-0.133634
0	0.508453
0	-0.059455
0	-0.164892
0	-0.42701
0	-0.00536177
0	-0.591196
0	0.247186
0	1.1058
0	0.150826
0	0.0166039
0	0.466807
0	0.305064
0	0.0920583
0	-0.07037
0	-0.0740657
0	-0.932402
0	0.748019
0	-0.0299426
0	-0.370596
0	-0.288293
0	0.277908
0	0.466823
0	-0.510774
0	-0.365779
0	-0.0547289
0	-0.00536177
0	-0.698195
0	-0.125154
0	-0.0120396
0	1.20189
0	-0.467154
0	-0.414969
0	-0.687081
0	0.0271386
0	-0.110293
0	0.34362
0	-0.228885
0	0.201583
0	0.11757
0	-0.07037
0	0.358458
0	0.0343456
0	-0.321777
0	-0.364457
0	-0.0438996
0	-0.4116
0	-0.191358
0	-0.465883
0	-0.551405
0	-0.550956
0	0.753911
0	-0.138867
0	-1.00537
0	0.845849
0	-0.103106
0	-0.511035
0	-0.245217
0	-0.837296
0	-0.0180123
0	0.131925
0	-0.467154
0	0.248863
0	0.0470594
0	-0.0550342
0	-0.0102618
0	-0.74061
0	0.181479
0	0.431246
0	1.10259
0	0.75163
0	-0.84208
0	1.1281
0	-0.0616455
0	0.218749
0	0.761797
0	0.621132
0	-0.313605
0	0.882473
0	0.025486
0	1.24186
0	0.0470594
0	0.0637099
0	0.250733
0	-0.467142
0	-0.687081
0	0.204354
0	-0.398972
0	0.792881
0	-0.510774
0	-0.354544
0	-0.288293
0	-0.170622
0	-0.0699363
0	0.249543
0	0.0313095
0	-0.245227
0	-0.143286
0	-0.35132
0	-0.5454
0	-0.0547289
0	-0.0102618
0	-1.34792
0	-0.0438995
0	0.556589
0	-0.310554
0	-0.181031
0	0.271147
0	-0.682318
0	-0.414969
0	-0.191221
0	-0.592321
0	0.146279
0	0.803293
